face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.41488;0.390899;0.182727;0.825726;0.178144;0.771655;0.179;0.713247;0.16621;0.627485;0.169495;0.716615;0.23013;0.616627;0.177756;0.741394;0.217666;0.747998;0.191845;0.771322;0.223403;0.772774;0.20828;0.79888;0.227663;0.795824
0.413566;0.390842;0.182696;0.864588;0.185228;0.802632;0.187574;0.746496;0.174038;0.646964;0.172175;0.752275;0.23921;0.691044;0.173065;0.783737;0.213956;0.77776;0.181567;0.816743;0.211842;0.809066;0.194377;0.847326;0.217739;0.83044
0.413063;0.389693;0.19364;0.906309;0.194493;0.826852;0.18973;0.758751;0.172721;0.687496;0.166475;0.776346;0.221846;0.766698;0.163554;0.817113;0.226033;0.811635;0.171908;0.857202;0.219228;0.853504;0.187886;0.89451;0.22191;0.884155
0.412342;0.388598;0.199321;0.926579;0.212053;0.869693;0.214835;0.81103;0.21402;0.764511;0.18731;0.823972;0.182563;0.782342;0.177358;0.854912;0.200339;0.84679;0.17438;0.89114;0.198429;0.879236;0.175256;0.922413;0.192826;0.911097
0.411563;0.388244;0.192561;0.981928;0.192554;0.929929;0.194275;0.894148;0.198591;0.861709;0.179258;0.865562;0.179614;0.841466;0.185515;0.875357;0.200833;0.888371;0.195263;0.890312;0.20776;0.906957;0.206527;0.906528;0.216865;0.920044
0.411358;0.387208;0.194547;0.987398;0.18467;0.964594;0.182493;0.929361;0.186209;0.898162;0.18576;0.915093;0.186654;0.890617;0.192837;0.927977;0.198096;0.915523;0.201044;0.944986;0.202742;0.945573;0.207855;0.960898;0.204743;0.962686
0.412201;0.386741;0.183743;0.990507;0.184085;0.94495;0.188296;0.917588;0.206728;0.885322;0.171493;0.888647;0.215046;0.86835;0.176019;0.895181;0.207722;0.883933;0.183331;0.907118;0.207132;0.905332;0.191149;0.920491;0.208133;0.91478
0.412739;0.387514;0.167939;0.987468;0.17871;0.962598;0.187967;0.947003;0.210324;0.92528;0.169056;0.893144;0.211785;0.89403;0.167377;0.889001;0.213432;0.895979;0.170494;0.892299;0.211549;0.903864;0.175608;0.897492;0.207218;0.903829
0.413067;0.389362;0.171336;0.984305;0.179649;0.939744;0.186344;0.912567;0.20789;0.87555;0.169603;0.879672;0.207334;0.883918;0.170243;0.884077;0.205084;0.89565;0.174531;0.892569;0.202076;0.908441;0.180686;0.902809;0.200288;0.913644
0.412882;0.391888;0.173433;0.982525;0.187541;0.936424;0.195045;0.903824;0.212566;0.865506;0.174765;0.874287;0.209879;0.883162;0.171679;0.883001;0.206759;0.896287;0.172465;0.894178;0.202102;0.906034;0.174524;0.90529;0.196677;0.913366
0.412624;0.393703;0.174995;0.984948;0.189561;0.933805;0.197153;0.900405;0.214934;0.863676;0.175407;0.87201;0.20828;0.88334;0.172805;0.885214;0.204758;0.901525;0.173874;0.898855;0.201022;0.914747;0.175847;0.91093;0.197055;0.921019
0.411434;0.392635;0.17625;0.986789;0.192444;0.936064;0.200425;0.899898;0.217097;0.862307;0.178911;0.871572;0.211563;0.888235;0.174635;0.884701;0.206087;0.904871;0.174002;0.897737;0.200883;0.914864;0.174629;0.90859;0.195403;0.917281
0.411768;0.391599;0.175504;0.986345;0.194187;0.937769;0.203515;0.901531;0.220344;0.865767;0.177949;0.86925;0.213351;0.886681;0.171889;0.881413;0.208223;0.902943;0.170763;0.895049;0.202143;0.912216;0.171116;0.906866;0.19558;0.916933
0.412038;0.387757;0.174975;0.987758;0.192678;0.937346;0.202406;0.899505;0.221104;0.862679;0.17667;0.867777;0.214172;0.887018;0.171916;0.881499;0.209551;0.904564;0.172081;0.896747;0.203696;0.916065;0.173481;0.91012;0.196996;0.922475
0.413299;0.3867;0.177224;0.987481;0.192111;0.935639;0.202333;0.896954;0.218857;0.859821;0.180862;0.866793;0.2104;0.888469;0.176543;0.881251;0.204505;0.905148;0.175885;0.896566;0.1989;0.917288;0.176016;0.90949;0.193252;0.921554
